"TF"	"target"	"tissue"	"TF_EntrezID"	"TF_Ensembl_ID"	"target_EntrezID"	"Paper"
"Miat"	"Sox2"	"Embryo"	330166	"ENSMUSG00000097767"	20674	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"Miat"	"Sox4"	"Embryo"	330166	"ENSMUSG00000097767"	20677	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"Miat"	"T"	"Embryo"	330166	"ENSMUSG00000097767"	20997	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Klf4"	"Embryo"	0	"NA"	16600	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Gdf3"	"Embryo"	0	"NA"	14562	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Fgf4"	"Embryo"	0	"NA"	14175	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Dppa3"	"Embryo"	0	"NA"	73708	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Sox1"	"Embryo"	0	"NA"	20664	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"T"	"Embryo"	0	"NA"	20997	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Gsc"	"Embryo"	0	"NA"	14836	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Sox4"	"Embryo"	0	"NA"	20677	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Gata6"	"Embryo"	0	"NA"	14465	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Gata4"	"Embryo"	0	"NA"	14463	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Relb"	"Embryo"	0	"NA"	19698	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Lefty2"	"Embryo"	0	"NA"	320202	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"AK141205"	"Eomes"	"Embryo"	0	"NA"	13813	"Sheik Mohamed, J., et al. (2010). \"Conserved long noncoding RNAs transcriptionally regulated by Oct4 and Nanog modulate pluripotency in mouse embryonic stem cells.\" RNA 16(2): 324-337."
"EMX2OS"	"EMX2"	"Brian"	196047	"NA"	2018	"Spigoni, G., et al. (2010). \"Regulation of Emx2 expression by antisense transcripts in murine cortico-cerebral precursors.\" PLoS One 5(1): e8658."
"Meg3"	"Dll4"	"Brain"	17263	"ENSMUSG00000021268"	54485	"Gordon, F. E., et al. (2010). \"Increased expression of angiogenic genes in the brains of mouse meg3-null embryos.\" Endocrinology 151(6): 2443-2452."
"Meg3"	"Flt1"	"Brain"	17263	"ENSMUSG00000021268"	14254	"Gordon, F. E., et al. (2010). \"Increased expression of angiogenic genes in the brains of mouse meg3-null embryos.\" Endocrinology 151(6): 2443-2452."
"Meg3"	"Hes1"	"Brain"	17263	"ENSMUSG00000021268"	15205	"Gordon, F. E., et al. (2010). \"Increased expression of angiogenic genes in the brains of mouse meg3-null embryos.\" Endocrinology 151(6): 2443-2452."
"Meg3"	"Iqgap1"	"Brain"	17263	"ENSMUSG00000021268"	29875	"Gordon, F. E., et al. (2010). \"Increased expression of angiogenic genes in the brains of mouse meg3-null embryos.\" Endocrinology 151(6): 2443-2452."
"Meg3"	"Vegfa"	"Brain"	17263	"ENSMUSG00000021268"	22339	"Gordon, F. E., et al. (2010). \"Increased expression of angiogenic genes in the brains of mouse meg3-null embryos.\" Endocrinology 151(6): 2443-2452."
"Meg3"	"Wasl"	"Brain"	17263	"ENSMUSG00000021268"	73178	"Gordon, F. E., et al. (2010). \"Increased expression of angiogenic genes in the brains of mouse meg3-null embryos.\" Endocrinology 151(6): 2443-2452."
"ADAM12-OT1"	"ADAM12"	"NA"	100967225	"NA"	8038	"Mondal, T., et al. (2010). \"Characterization of the RNA content of chromatin.\" Genome Res 20(7): 899-907."
"ADAM12-OT1"	"FANK1"	"NA"	100967225	"NA"	92565	"Mondal, T., et al. (2010). \"Characterization of the RNA content of chromatin.\" Genome Res 20(7): 899-907."
"BACE1-AS"	"BACE1"	"Kidney"	100379571	"NA"	23621	"Faghihi, M. A., et al. (2010). \"Evidence for natural antisense transcript-mediated inhibition of microRNA function.\" Genome Biol 11(5): R56."
"H19"	"COL2A1"	"NA"	283120	"ENSG00000130600"	1280	"Dudek, K. A., et al. (2010). \"Type II collagen expression is regulated by tissue-specific miR-675 in human articular chondrocytes.\" J Biol Chem 285(32): 24381-24387."
"MALAT1"	"CCT4"	"Lung"	378938	"ENSG00000251562"	10575	"Tano, K., et al. (2010). \"MALAT-1 enhances cell motility of lung adenocarcinoma cells by influencing the expression of motility-related genes.\" FEBS Lett 584(22): 4575-4580."
"MALAT1"	"CTHRC1"	"Lung"	378938	"ENSG00000251562"	115908	"Tano, K., et al. (2010). \"MALAT-1 enhances cell motility of lung adenocarcinoma cells by influencing the expression of motility-related genes.\" FEBS Lett 584(22): 4575-4580."
"MALAT1"	"HMMR"	"Lung"	378938	"ENSG00000251562"	3161	"Tano, K., et al. (2010). \"MALAT-1 enhances cell motility of lung adenocarcinoma cells by influencing the expression of motility-related genes.\" FEBS Lett 584(22): 4575-4580."
"MALAT1"	"PTBP3"	"Lung"	378938	"ENSG00000251562"	9991	"Tano, K., et al. (2010). \"MALAT-1 enhances cell motility of lung adenocarcinoma cells by influencing the expression of motility-related genes.\" FEBS Lett 584(22): 4575-4580."
"HOTTIP"	"HOXA10"	"Foreskin"	100316868	"ENSG00000243766"	3206	"Wang, K. C., et al. (2011). \"A long noncoding RNA maintains active chromatin to coordinate homeotic gene expression.\" Nature 472(7341): 120-124."
"HOTTIP"	"HOXA11"	"Foreskin"	100316868	"ENSG00000243766"	3207	"Wang, K. C., et al. (2011). \"A long noncoding RNA maintains active chromatin to coordinate homeotic gene expression.\" Nature 472(7341): 120-124."
"HOTTIP"	"HOXA13"	"Foreskin"	100316868	"ENSG00000243766"	3209	"Wang, K. C., et al. (2011). \"A long noncoding RNA maintains active chromatin to coordinate homeotic gene expression.\" Nature 472(7341): 120-124."
"HOTTIP"	"HOXA7"	"Foreskin"	100316868	"ENSG00000243766"	3204	"Wang, K. C., et al. (2011). \"A long noncoding RNA maintains active chromatin to coordinate homeotic gene expression.\" Nature 472(7341): 120-124."
"HOTTIP"	"HOXA9"	"Foreskin"	100316868	"ENSG00000243766"	3205	"Wang, K. C., et al. (2011). \"A long noncoding RNA maintains active chromatin to coordinate homeotic gene expression.\" Nature 472(7341): 120-124."
"1500012F01Rik"	"Znfx1"	"Mammary gland"	68949	"ENSMUSG00000074578"	98999	"Askarian-Amiri, M. E., et al. (2011). \"SNORD-host RNA Zfas1 is a regulator of mammary development and a potential marker for breast cancer.\" RNA 17(5): 878-891."
"PVT1"	"COL4A1"	"NA"	5820	"ENSG00000249859"	1282	"Alvarez, M. L., et al. (2011). \"Functional characterization of the plasmacytoma variant translocation 1 gene (PVT1) in diabetic nephropathy.\" PLoS One 6(4): e18671."
"PVT1"	"FN1"	"NA"	5820	"ENSG00000249859"	2335	"Alvarez, M. L., et al. (2011). \"Functional characterization of the plasmacytoma variant translocation 1 gene (PVT1) in diabetic nephropathy.\" PLoS One 6(4): e18671."
"PVT1"	"SERPINE1"	"NA"	5820	"ENSG00000249859"	5054	"Alvarez, M. L., et al. (2011). \"Functional characterization of the plasmacytoma variant translocation 1 gene (PVT1) in diabetic nephropathy.\" PLoS One 6(4): e18671."
"PVT1"	"TGFB1"	"NA"	5820	"ENSG00000249859"	7040	"Alvarez, M. L., et al. (2011). \"Functional characterization of the plasmacytoma variant translocation 1 gene (PVT1) in diabetic nephropathy.\" PLoS One 6(4): e18671."
"LSINCT5"	"ACTR2"	"Mammary gland"	101234261	"NA"	10097	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"ANKFY1"	"Mammary gland"	101234261	"NA"	51479	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"CXCR4"	"Mammary gland"	101234261	"NA"	7852	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"EPPK1"	"Mammary gland"	101234261	"NA"	83481	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"HERC1"	"Mammary gland"	101234261	"NA"	8925	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"MAPK9"	"Mammary gland"	101234261	"NA"	5601	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"NEAT1"	"Mammary gland"	101234261	"NA"	283131	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"PDPK1"	"Mammary gland"	101234261	"NA"	5170	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"PRKAA1"	"Mammary gland"	101234261	"NA"	5562	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"LSINCT5"	"PSPC1"	"Mammary gland"	101234261	"NA"	55269	"Silva, J. M., et al. (2011). \"LSINCT5 is over expressed in breast and ovarian cancer and affects cellular proliferation.\" RNA Biol 8(3): 496-505."
"HEIH"	"CDKN1A"	"Liver"	100859930	"NA"	1026	"Yang, F., et al. (2011). \"Long noncoding RNA high expression in hepatocellular carcinoma facilitates tumor growth through enhancer of zeste homolog 2 in humans.\" Hepatology 54(5): 1679-1689."
"HEIH"	"CDKN1C"	"Liver"	100859930	"NA"	1028	"Yang, F., et al. (2011). \"Long noncoding RNA high expression in hepatocellular carcinoma facilitates tumor growth through enhancer of zeste homolog 2 in humans.\" Hepatology 54(5): 1679-1689."
"HEIH"	"CDKN2A"	"Liver"	100859930	"NA"	1029	"Yang, F., et al. (2011). \"Long noncoding RNA high expression in hepatocellular carcinoma facilitates tumor growth through enhancer of zeste homolog 2 in humans.\" Hepatology 54(5): 1679-1689."
"HEIH"	"CDKN2B"	"Liver"	100859930	"NA"	1030	"Yang, F., et al. (2011). \"Long noncoding RNA high expression in hepatocellular carcinoma facilitates tumor growth through enhancer of zeste homolog 2 in humans.\" Hepatology 54(5): 1679-1689."
"Snhg3"	"Klf4"	"Embryo"	399101	"ENSMUSG00000085241"	16600	"Guttman, M., et al. (2011). \"lincRNAs act in the circuitry controlling pluripotency and differentiation.\" Nature 477(7364): 295-300."
"Snhg3"	"Nanog"	"Embryo"	399101	"ENSMUSG00000085241"	71950	"Guttman, M., et al. (2011). \"lincRNAs act in the circuitry controlling pluripotency and differentiation.\" Nature 477(7364): 295-300."
"Snhg3"	"Pou5f1"	"Embryo"	399101	"ENSMUSG00000085241"	18999	"Guttman, M., et al. (2011). \"lincRNAs act in the circuitry controlling pluripotency and differentiation.\" Nature 477(7364): 295-300."
"Snhg3"	"Sox2"	"Embryo"	399101	"ENSMUSG00000085241"	20674	"Guttman, M., et al. (2011). \"lincRNAs act in the circuitry controlling pluripotency and differentiation.\" Nature 477(7364): 295-300."
"LINCMD1"	"MAML1"	"Muscle"	101154644	"NA"	9794	"Cesana, M., et al. (2011). \"A long noncoding RNA controls muscle differentiation by functioning as a competing endogenous RNA.\" Cell 147(2): 358-369."
"LINCMD1"	"MEF2C"	"Muscle"	101154644	"NA"	4208	"Cesana, M., et al. (2011). \"A long noncoding RNA controls muscle differentiation by functioning as a competing endogenous RNA.\" Cell 147(2): 358-369."
"LINC00458"	"POU5F1"	"embryo"	100507428	"ENSG00000234787"	5460	"Ng, S. Y., et al. (2012). \"Human long non-coding RNAs promote pluripotency and neuronal differentiation by association with chromatin modifiers and transcription factors.\" EMBO J 31(3): 522-533."
"LINC01108"	"POU5F1"	"embryo"	102216342	"NA"	5460	"Ng, S. Y., et al. (2012). \"Human long non-coding RNAs promote pluripotency and neuronal differentiation by association with chromatin modifiers and transcription factors.\" EMBO J 31(3): 522-533."
"MEG3"	"CASP3"	"NA"	55384	"ENSG00000214548"	836	"Wang, P., et al. (2012). \"Overexpression of the long non-coding RNA MEG3 impairs in vitro glioma cell proliferation.\" J Cell Biochem 113(6): 1868-1874."
"MEG3"	"CASP8"	"NA"	55384	"ENSG00000214548"	841	"Wang, P., et al. (2012). \"Overexpression of the long non-coding RNA MEG3 impairs in vitro glioma cell proliferation.\" J Cell Biochem 113(6): 1868-1874."
"MEG3"	"TP53"	"NA"	55384	"ENSG00000214548"	7157	"Wang, P., et al. (2012). \"Overexpression of the long non-coding RNA MEG3 impairs in vitro glioma cell proliferation.\" J Cell Biochem 113(6): 1868-1874."
"CBR3-AS1"	"AR"	"Prostate"	100506428	"ENSG00000236830"	367	"Cui, Z., et al. (2013). \"The prostate cancer-up-regulated long noncoding RNA PlncRNA-1 modulates apoptosis and proliferation through reciprocal regulation of androgen receptor.\" Urol Oncol 31(7): 1117-1123."
"UCA1"	"AKT1"	"Bladder"	652995	"ENSG00000214049"	207	"Yang, C., et al. (2012). \"Long non-coding RNA UCA1 regulated cell cycle distribution via CREB through PI3-K dependent pathway in bladder carcinoma cells.\" Gene 496(1): 8-16."
"UCA1"	"CDKN2B"	"Bladder"	652995	"ENSG00000214049"	1030	"Yang, C., et al. (2012). \"Long non-coding RNA UCA1 regulated cell cycle distribution via CREB through PI3-K dependent pathway in bladder carcinoma cells.\" Gene 496(1): 8-16."
"UCA1"	"CREB1"	"Bladder"	652995	"ENSG00000214049"	1385	"Yang, C., et al. (2012). \"Long non-coding RNA UCA1 regulated cell cycle distribution via CREB through PI3-K dependent pathway in bladder carcinoma cells.\" Gene 496(1): 8-16."
"UCA1"	"EP300"	"Bladder"	652995	"ENSG00000214049"	2033	"Yang, C., et al. (2012). \"Long non-coding RNA UCA1 regulated cell cycle distribution via CREB through PI3-K dependent pathway in bladder carcinoma cells.\" Gene 496(1): 8-16."
"UCA1"	"TGFB1"	"Bladder"	652995	"ENSG00000214049"	7040	"Yang, C., et al. (2012). \"Long non-coding RNA UCA1 regulated cell cycle distribution via CREB through PI3-K dependent pathway in bladder carcinoma cells.\" Gene 496(1): 8-16."
